firm,indicator,category,pol,pay
E03674,サステナビリティ,nonfin,1,0
E03674,当期純利益,acc,1,1
E03674,自己資本比率,ratio,1,0
E03679,SDGs,nonfin,1,0
E03679,コア業務純益,acc,1,0
E03679,サステナビリティ,nonfin,1,0
E03679,当期純利益,acc,1,1
E03679,自己資本比率,ratio,1,0
E03688,PBR,stock,1,0
E03688,ROE,ratio,1,1
E03688,TSR,stock,1,0
E03688,エンゲージメント,nonfin,1,0
E03688,サステナビリティ,nonfin,1,0
E03688,当期純利益,acc,0,1
E03688,株主還元率,stock,1,0
E03688,経常利益,acc,1,1
E03688,配当性向,stock,1,0
E03693,ROA,ratio,1,0
E03693,ROE,ratio,1,0
E03693,SDGs,nonfin,1,0
E03693,当期純利益,acc,1,1
E03693,当期純利益率,ratio,1,0
E03693,自己資本比率,ratio,1,0
E03716,営業収益,acc,1,0
E03716,当期純利益,acc,1,1
E03716,経常利益,acc,1,0
E03716,自己資本規制比率,ratio,1,0
E03739,ROE,ratio,0,1
E03739,サステナビリティ,nonfin,1,0
E03739,営業利益,acc,0,1
E03739,当期純利益,acc,0,1
E03739,株主還元率,stock,1,0
E03739,経常利益,acc,0,1
E03739,配当性向,stock,1,0
E03752,EPS,acc,0,1
E03752,PBR,stock,1,0
E03752,ROE,ratio,1,1
E03752,TSR,stock,0,1
E03752,サステナビリティ,nonfin,1,1
E03752,定性評価,nonfin,0,1
E03752,当期純利益,acc,1,1
E03753,ROE,ratio,1,1
E03753,TSR,stock,0,1
E03753,経常利益,acc,1,1
E03756,EBITDA,acc,0,1
E03756,PBR,stock,1,0
E03756,PER,stock,0,1
E03756,ROE,ratio,1,0
E03756,TSR,stock,0,1
E03756,営業収益,acc,0,1
E03756,株主還元率,stock,1,0
E03756,経常利益,acc,0,1
E03760,ROE,ratio,1,0
E03760,当期純利益,acc,0,1
E03760,経常利益,acc,0,1
E03762,ROE,ratio,1,1
E03762,SDGs,nonfin,1,0
E03762,サステナビリティ,nonfin,1,0
E03762,当期純利益,acc,0,1
E03762,経常利益,acc,0,1
E03763,ROE,ratio,1,0
E03763,エンゲージメント,nonfin,1,0
E03763,営業利益,acc,0,1
E03763,女性管理職比率,nonfin,1,0
E03764,ESG,nonfin,1,0
E03764,ESG外部評価,nonfin,1,0
E03764,ROE,ratio,1,1
E03764,サステナビリティ,nonfin,1,0
E03764,経常利益,acc,1,0
E03764,顧客満足度,nonfin,1,0
E03768,PBR,stock,1,0
E03768,ROE,ratio,1,0
E03768,営業利益,acc,0,1
E03768,当期純利益,acc,0,1
E03768,時価総額,stock,0,1
E03784,ROE,ratio,1,0
E03784,キャッシュフロー,acc,1,0
E03784,サステナビリティ,nonfin,1,0
E03784,利益率,ratio,1,0
E03784,経常利益,acc,0,1
E03788,DOE,stock,1,0
E03788,ROE,ratio,1,1
E03788,TSR,stock,1,0
E03788,サステナビリティ,nonfin,1,0
E03788,利益率,ratio,1,0
E03788,営業収益,acc,1,0
E03788,当期純利益,acc,0,1
E03788,株主還元率,stock,1,0
E03788,経常利益,acc,0,1
E03788,経常利益率,ratio,1,0
E03792,ROE,ratio,1,0
E03792,当期純利益,acc,0,1
E03801,TSR,stock,1,0
E03801,サステナビリティ,nonfin,1,0
E03801,売上高,acc,1,0
E03801,経常利益,acc,1,1
E03814,ROE,ratio,1,1
E03814,TSR,stock,0,1
E03814,エンゲージメント,nonfin,0,1
E03814,サステナビリティ,nonfin,0,1
E03814,当期純利益,acc,0,1
E03815,ROE,ratio,1,0
E03815,当期純利益,acc,1,1
E03815,税引前利益,acc,1,0
E03847,ROE,ratio,1,1
E03847,エンゲージメント,nonfin,0,1
E03847,サステナビリティ,nonfin,0,1
E03847,修正純利益,acc,1,1
E03847,当期純利益,acc,1,0
E03851,ESG,nonfin,0,1
E03851,ROE,ratio,1,1
E03851,TSR,stock,0,1
E03851,エンゲージメント,nonfin,1,1
E03851,当期純利益,acc,1,0
E03851,脱炭素/温室効果ガス,nonfin,1,1
E03854,EPS,acc,1,1
E03854,ROE,ratio,1,1
E03854,TSR,stock,0,1
E03854,サステナビリティ,nonfin,1,1
E03854,当期純利益,acc,0,1
E03854,非財務指標,nonfin,0,1
E03855,EPS,acc,0,1
E03855,ESG,nonfin,0,1
E03855,ROE,ratio,1,1
E03855,サステナビリティ,nonfin,0,1
E03855,事業利益,acc,1,1
E03855,営業収益,acc,0,1
E03855,当期純利益,acc,1,1
E03856,EPS,acc,0,1
E03856,ESG,nonfin,1,1
E03856,ROA,ratio,0,1
E03856,ROE,ratio,0,1
E03856,TSR,stock,0,1
E03856,事業利益,acc,0,1
E03856,脱炭素/温室効果ガス,nonfin,0,1
E03858,EPS,acc,1,0
E03858,ESG,nonfin,0,1
E03858,ROE,ratio,1,0
E03858,TSR,stock,0,1
E03858,サステナビリティ,nonfin,1,0
E03858,営業利益,acc,1,1
E03858,女性管理職比率,nonfin,1,0
E03858,当期純利益,acc,0,1
E03858,脱炭素/温室効果ガス,nonfin,1,0
E03858,配当性向,stock,1,0
E03859,EBITDA,acc,1,0
E03859,ESG,nonfin,0,1
E03859,ROE,ratio,1,1
E03859,SDGs,nonfin,1,0
E03859,事業利益,acc,1,1
E03859,営業利益,acc,1,0
E03859,当期純利益,acc,0,1
E03859,経常利益,acc,0,1
E03863,EBITDA,acc,0,1
E03863,ROA,ratio,0,1
E03863,キャッシュフロー,acc,1,0
E03863,利益率,ratio,1,0
E03863,営業利益,acc,1,0
E03863,営業収益,acc,0,1
E03863,営業損益,acc,0,1
E03863,売上高,acc,1,0
E03863,自己資本比率,ratio,0,1
E03863,非財務指標,nonfin,0,1
E03867,ESG,nonfin,1,0
E03867,ROA,ratio,1,0
E03867,ROE,ratio,1,1
E03867,サステナビリティ,nonfin,1,1
E03867,事業利益,acc,1,1
E03867,脱炭素/温室効果ガス,nonfin,1,0
E03867,自己資本比率,ratio,1,0
E03867,配当性向,stock,1,0
E03907,ROE,ratio,1,0
E03907,キャッシュフロー,acc,1,0
E03907,事業利益,acc,1,0
E03907,営業利益,acc,1,0
E03907,当期純利益,acc,1,0
E03907,時価総額,stock,1,0
E03907,経常利益,acc,1,1
E03907,脱炭素/温室効果ガス,nonfin,1,0
E03907,配当性向,stock,1,0
E03938,ROE,ratio,1,0
E03938,サステナビリティ,nonfin,1,0
E03938,営業利益,acc,1,1
E03938,営業利益率,ratio,1,0
E03938,経常利益,acc,1,0
E03938,自己資本比率,ratio,1,0
E03938,配当性向,stock,1,0
E03943,EBITDA,acc,1,1
E03943,ESG,nonfin,1,0
E03943,PBR,stock,1,0
E03943,PER,stock,1,0
E03943,ROE,ratio,1,1
E03943,ROIC,ratio,1,0
E03943,TSR,stock,0,1
E03943,WACC,ratio,1,0
E03943,エンゲージメント,nonfin,0,1
E03943,サステナビリティ,nonfin,1,0
E03943,営業利益,acc,1,0
E03943,売上高,acc,1,0
E03943,当期純利益,acc,1,1
E03943,経常利益,acc,1,0
E03943,脱炭素/温室効果ガス,nonfin,1,0
E03943,非財務指標,nonfin,0,1
E03953,ESG,nonfin,1,0
E03953,ROE,ratio,1,0
E03953,SDGs,nonfin,1,0
E03953,サステナビリティ,nonfin,1,0
E03953,営業利益,acc,1,0
E03953,売上高,acc,1,1
E03953,当期純利益,acc,1,0
E03953,当期純利益率,ratio,1,0
E03953,棚卸資産回転率,ratio,1,0
E03953,経常利益,acc,1,0
E03953,自己資本比率,ratio,1,0
